,Image Name,Acc,F1,Jaccard,Recall,Precision
0,ISIC_0014600.jpg,0.8432769775390625,0.3650077279752705,0.22324737200332753,1.0,0.22324737200332753
1,ISIC_0000115.jpg,0.952880859375,0.8814132104454684,0.7879703378192804,0.8116557040809109,0.9642887152340139
2,ISIC_0014410.jpg,0.935302734375,0.0,0.0,0.0,0.0
3,ISIC_0012338.jpg,0.98406982421875,0.8186240444753302,0.6929411764705883,1.0,0.6929411764705883
4,ISIC_0010061.jpg,0.993011474609375,0.9582116788321168,0.9197757926081626,0.9231715893108298,0.9960166919575114
5,ISIC_0014823.jpg,0.983978271484375,0.9122220364487543,0.8386105133722718,1.0,0.8386105133722718
6,ISIC_0014077.jpg,0.844757080078125,0.7145982944344704,0.5559338309109162,0.5562494541007948,0.9989803921568627
7,ISIC_0014707.jpg,0.605316162109375,0.34460041554755994,0.208167513622727,1.0,0.208167513622727
8,ISIC_0014586.jpg,0.8929595947265625,0.805263304000222,0.6740090152888145,0.9934927049797931,0.6769977595220313
9,ISIC_0015243.jpg,0.7956390380859375,0.8219465826453423,0.6977158849817181,0.7127409388545606,0.9706722768235626
10,ISIC_0013034.jpg,0.8126983642578125,0.44434385043682956,0.2856311470639586,1.0,0.2856311470639586
11,ISIC_0015485.jpg,0.96630859375,0.9722012388578335,0.9459062178450683,0.9533568730092101,0.9918055948007912
12,ISIC_0014458.jpg,0.973052978515625,0.6659099508134696,0.499149177538287,1.0,0.499149177538287
13,ISIC_0013674.jpg,0.96697998046875,0.9221246581258097,0.8555021367521367,0.8997822880820282,0.9456048416857332
14,ISIC_0014955.jpg,0.9736328125,0.9008492081707598,0.819586552516183,0.9901614530776993,0.8263157894736842
15,ISIC_0000549.jpg,0.894927978515625,0.8914838628340898,0.8042136987859316,0.8152941515579512,0.983381427528422
16,ISIC_0013213.jpg,0.9843292236328125,0.8638833664678596,0.7603826411572562,0.9144219977553311,0.8186385330319015
17,ISIC_0014136.jpg,0.70928955078125,0.28278873663604875,0.16467905997895474,1.0,0.16467905997895474
18,ISIC_0015476.jpg,0.9776763916015625,0.9450103364029317,0.8957531708707425,0.9043884892086331,0.9894529712711531
19,ISIC_0000320.jpg,0.9741973876953125,0.9638574817791267,0.9302363958909196,0.9574115748800476,0.9703907729385436
20,ISIC_0007760.jpg,0.9703216552734375,0.8326017729580859,0.7132114420524919,1.0,0.7132114420524919
21,ISIC_0010073.jpg,0.853485107421875,0.6631586332701888,0.49606381862076204,0.49606381862076204,1.0
22,ISIC_0010595.jpg,0.9186553955078125,0.8871244362573842,0.7971461187214612,0.7971461187214612,1.0
23,ISIC_0013995.jpg,0.7271575927734375,0.24287589448278785,0.1382235288447636,1.0,0.1382235288447636
24,ISIC_0014273.jpg,0.9680938720703125,0.8752758723531165,0.7782138311412813,0.977224294086308,0.792589391811602
25,ISIC_0000046.jpg,0.882171630859375,0.8159324942791762,0.6890928856142046,0.6893704434688042,0.9994160583941606
26,ISIC_0000376.jpg,0.92913818359375,0.819369894982497,0.6940106740462542,0.6940106740462542,1.0
27,ISIC_0015293.jpg,0.9842529296875,0.9298913043478261,0.8689690198070086,0.9064900662251656,0.9545327754532775
28,ISIC_0013134.jpg,0.9667205810546875,0.6599095587088726,0.49243658366302073,0.8769167012018234,0.529
29,ISIC_0012670.jpg,0.8000030517578125,0.2153846153846154,0.1206896551724138,0.9819868995633187,0.12095743965575204
30,ISIC_0000099.jpg,0.9168853759765625,0.8957970654066153,0.8112612612612613,0.8969123505976095,0.8946845504222554
31,ISIC_0015638.jpg,0.8949737548828125,0.7984657277545164,0.6645384540403548,0.9685324619974428,0.6792029887920299
32,ISIC_0015130.jpg,0.9532928466796875,0.9324595662055118,0.8734653383489728,1.0,0.8734653383489728
33,ISIC_0014832.jpg,0.9018707275390625,0.8445905125540708,0.7309880364761985,0.9997139588100686,0.731140956445337
34,ISIC_0016025.jpg,0.9348602294921875,0.8308972073677955,0.7107135596665989,0.7107135596665989,1.0
35,ISIC_0012902.jpg,0.9140777587890625,0.6355103890219432,0.4657495256166983,0.46935653504159097,0.9837675350701403
36,ISIC_0010216.jpg,0.9881439208984375,0.947425400906692,0.9001028542041656,0.9232493735988395,0.9729016120066704
37,ISIC_0012988.jpg,0.9966583251953125,0.9419560031804931,0.8902805611222445,0.947228144989339,0.9367422245651028
38,ISIC_0013200.jpg,0.985748291015625,0.8465330266184686,0.7339031339031339,1.0,0.7339031339031339
39,ISIC_0014957.jpg,0.950286865234375,0.9232798003108369,0.8574927827836585,0.8592969229420532,0.9975575005088541
40,ISIC_0012708.jpg,0.9864959716796875,0.9034791144072417,0.8239506664014322,0.9734430082256169,0.8428978428978429
41,ISIC_0014846.jpg,0.98638916015625,0.9876611519946882,0.9756230870135548,0.9966499162479062,0.9788330774292608
42,ISIC_0014936.jpg,0.9771270751953125,0.943631782799985,0.8932792254022498,0.935226595110316,0.952189420960765
43,ISIC_0009533.jpg,0.97003173828125,0.8021756647864625,0.6696939118735284,0.9997489329651017,0.6698065601345669
44,ISIC_0009800.jpg,0.97308349609375,0.7944055944055943,0.6589327146171694,0.9516894722144652,0.6817363472694539
45,ISIC_0013378.jpg,0.99371337890625,0.8932642487046633,0.8071161048689138,0.8071161048689138,1.0
46,ISIC_0013967.jpg,0.9839935302734375,0.8904667432390102,0.8025597590814982,1.0,0.8025597590814982
47,ISIC_0000244.jpg,0.95965576171875,0.9332862333467905,0.8749172107105686,0.9841945612261189,0.8873854421572861
48,ISIC_0012721.jpg,0.981109619140625,0.9269874970511913,0.8639111795097285,0.9993641912512716,0.8643862736471624
49,ISIC_0013685.jpg,0.802734375,0.7172600822325256,0.5591625179022028,0.5739586979348967,0.9559286463798531
50,ISIC_0013275.jpg,0.99554443359375,0.8777219430485762,0.7820895522388059,1.0,0.7820895522388059
51,ISIC_0013783.jpg,0.9304046630859375,0.8956603298789834,0.8110369971413183,0.8554822357208408,0.9397983677388382
52,ISIC_0000113.jpg,0.97021484375,0.9214297214619224,0.8543066129273026,0.9684406464167865,0.8787715930902111
53,ISIC_0015233.jpg,0.8138427734375,0.7260397017874786,0.5699076359021363,0.9895329619881251,0.5733640716439085
54,ISIC_0013891.jpg,0.5980072021484375,0.05257668932283238,0.02699807947998227,1.0,0.02699807947998227
55,ISIC_0014768.jpg,0.2890625,0.2487584650112867,0.1420469193091003,1.0,0.1420469193091003
56,ISIC_0010194.jpg,0.91485595703125,0.7959034381858083,0.660996354799514,0.746023038946791,0.8529319535904673
57,ISIC_0000495.jpg,0.9906158447265625,0.9773054356249308,0.9556180991556614,0.973604881993971,0.9810342272929323
58,ISIC_0012664.jpg,0.976654052734375,0.8586996675286295,0.7523871176565787,0.9950770547945206,0.7551981806367771
59,ISIC_0001367.jpg,0.9876708984375,0.9028379028379028,0.8228846996931171,0.9131598151301387,0.8927467300832342
60,ISIC_0014219.jpg,0.8895721435546875,0.5805853375833091,0.40903152049648867,0.4138643311575642,0.9722437888198758
61,ISIC_0012316.jpg,0.99859619140625,0.9616666666666667,0.9261637239165329,0.9713804713804713,0.9521452145214522
62,ISIC_0014818.jpg,0.891632080078125,0.8942336331685232,0.8087003367003367,0.9946660482374768,0.8122227031706525
63,ISIC_0015018.jpg,0.423797607421875,0.3732240074359315,0.2294255688195082,1.0,0.2294255688195082
64,ISIC_0015998.jpg,0.9608306884765625,0.5810347641586421,0.4094778007821486,0.9774848984074684,0.41337668369716674
65,ISIC_0001299.jpg,0.9846954345703125,0.8678001845261633,0.7664726426076833,0.816468253968254,0.9260196905766526
66,ISIC_0012678.jpg,0.93804931640625,0.6819178940770918,0.5173561578697099,1.0,0.5173561578697099
67,ISIC_0012400.jpg,0.9892578125,0.9611178614823814,0.9251461988304094,0.9733750978856696,0.9491654848914585
68,ISIC_0012108.jpg,0.9593048095703125,0.7457820989419502,0.5946192430460556,1.0,0.5946192430460556
69,ISIC_0010206.jpg,0.9871063232421875,0.9243577119326829,0.8593541944074568,0.8593541944074568,1.0
70,ISIC_0000319.jpg,0.848052978515625,0.6699589022935172,0.5037129329678545,0.991660125588697,0.5058558558558559
71,ISIC_0010382.jpg,0.4577178955078125,0.5268343341011065,0.35762056250451885,0.35762056250451885,1.0
72,ISIC_0000511.jpg,0.923187255859375,0.927030787963124,0.8639863824268461,0.9667734913532471,0.8904265983515259
73,ISIC_0000426.jpg,0.8925323486328125,0.8962693491612295,0.8120362957032292,0.8271802957807742,0.9779513386687236
74,ISIC_0013910.jpg,0.98541259765625,0.6566091954022989,0.48877005347593583,0.7961672473867596,0.558679706601467
75,ISIC_0013403.jpg,0.984893798828125,0.8315753657706703,0.7117064647641235,1.0,0.7117064647641235
76,ISIC_0015984.jpg,0.83807373046875,0.13639322916666666,0.07318777292576419,0.12464673508850216,0.15058400718778078
77,ISIC_0014966.jpg,0.811737060546875,0.7916371128449353,0.6551319320214669,0.9754859116826903,0.6660982749310825
78,ISIC_0012320.jpg,0.9918670654296875,0.9115646258503401,0.8375,0.9996360989810772,0.8377554132357427
79,ISIC_0012481.jpg,0.9927520751953125,0.2096505823627288,0.1171003717472119,0.1267605633802817,0.6057692307692307
80,ISIC_0014069.jpg,0.98272705078125,0.7953723788864787,0.6602641056422569,0.7182500816193275,0.8910490076954233
81,ISIC_0016065.jpg,0.99249267578125,0.49486652977412726,0.32878581173260574,0.3347222222222222,0.9488188976377953
82,ISIC_0000185.jpg,0.953155517578125,0.9220812182741117,0.8554273604897574,1.0,0.8554273604897574
83,ISIC_0000171.jpg,0.9733428955078125,0.9669772980738333,0.9360658737419945,0.9529451212696993,0.9814289003146344
84,ISIC_0016012.jpg,0.960174560546875,0.5778065351019088,0.4062784349408553,1.0,0.4062784349408553
85,ISIC_0012944.jpg,0.9635009765625,0.7906895344767239,0.65383502170767,0.9995575221238938,0.6540243196294152
86,ISIC_0015216.jpg,0.8155059814453125,0.8821987743450347,0.7892268805020483,0.7897638069985696,0.999139319841988
87,ISIC_0000336.jpg,0.904632568359375,0.7393661384487071,0.5865034733708236,0.9978613237280505,0.587241653418124
88,ISIC_0000051.jpg,0.9770050048828125,0.9609636057505505,0.9248603909054647,0.9916069710253395,0.932157394843962
89,ISIC_0000097.jpg,0.9270782470703125,0.8693083928131922,0.7688289072703526,1.0,0.7688289072703526
90,ISIC_0009928.jpg,0.944427490234375,0.952228547443532,0.9088132198297446,0.9152294503277861,0.9923451254852643
91,ISIC_0000147.jpg,0.8221435546875,0.78578254796736,0.6471514197493492,0.6687521506553633,0.9524615727333482
92,ISIC_0014969.jpg,0.9567413330078125,0.9246110889509374,0.8597922848664689,0.8613684784224347,0.997876248421536
93,ISIC_0014812.jpg,0.9783477783203125,0.8716882177412063,0.7725597050809424,1.0,0.7725597050809424
94,ISIC_0015989.jpg,0.9857177734375,0.7742402315484804,0.6316410861865407,0.8887043189368771,0.6858974358974359
95,ISIC_0012109.jpg,0.9960784912109375,0.916368369671331,0.8456456456456456,1.0,0.8456456456456456
96,ISIC_0014181.jpg,0.7972869873046875,0.7169972093815904,0.5588430630271635,0.5588987413237687,0.9998217680608364
97,ISIC_0010248.jpg,0.9069366455078125,0.8411015293228773,0.7257767186727215,0.7257767186727215,1.0
98,ISIC_0000409.jpg,0.9937591552734375,0.9642763560136256,0.9310170349131388,0.9460154241645244,0.9832561453509084
99,ISIC_0015044.jpg,0.7568817138671875,0.6648577017732064,0.49796767180262785,1.0,0.49796767180262785
100,ISIC_0013621.jpg,0.6368255615234375,0.46595014248210553,0.3037385911537561,0.3037385911537561,1.0
101,ISIC_0015455.jpg,0.914337158203125,0.8554582904222451,0.7474243037746885,0.7475251979841613,0.9998194511314396
102,ISIC_0013739.jpg,0.9525146484375,0.7329213868863713,0.5784340287185045,0.9282608695652174,0.6055019852524106
103,ISIC_0000506.jpg,0.99114990234375,0.9580136093817866,0.9194108656384604,0.9944394349263601,0.9241620111731843
104,ISIC_0012658.jpg,0.977325439453125,0.8972479601714839,0.8136443441183847,1.0,0.8136443441183847
105,ISIC_0012932.jpg,0.8686676025390625,0.6973735100734854,0.5353595335780609,0.8670222066794894,0.5832500147032876
106,ISIC_0008029.jpg,0.9851837158203125,0.8853194756111964,0.7942360669633397,0.9910100475938657,0.8
107,ISIC_0009994.jpg,0.9690093994140625,0.9143291011093769,0.8421788794778149,0.9949508858900211,0.8457936631808959
108,ISIC_0010319.jpg,0.9585113525390625,0.9582405430725991,0.919828984225269,0.9663589616504553,0.9502573943769228
109,ISIC_0015113.jpg,0.975677490234375,0.9448595544485955,0.8954822634581339,0.9994877049180327,0.8958934662818158
110,ISIC_0000227.jpg,0.98828125,0.9651953231215445,0.9327318910396777,0.9959783015338571,0.9362581325830842
111,ISIC_0011084.jpg,0.928863525390625,0.8769661142193602,0.7808901630869014,0.917600927817971,0.8397776092999747
112,ISIC_0011202.jpg,0.880950927734375,0.5768062486439575,0.4052900373504078,0.4413913332226465,0.8320813771517996
113,ISIC_0014949.jpg,0.9327850341796875,0.9131489185512334,0.8401785066395763,0.9951439621830683,0.8436372909759918
114,ISIC_0013691.jpg,0.9451904296875,0.7969244685662595,0.662406015037594,1.0,0.662406015037594
115,ISIC_0013898.jpg,0.9846954345703125,0.8625839156048773,0.7583714767525898,1.0,0.7583714767525898
116,ISIC_0007322.jpg,0.9356689453125,0.6669826224328593,0.5003555344868452,0.9917782475922011,0.5024396049030109
117,ISIC_0015443.jpg,0.9308929443359375,0.906504820296856,0.8289975457806306,1.0,0.8289975457806306
118,ISIC_0015244.jpg,0.8858184814453125,0.8557771995759853,0.7479113327044873,0.9933777797664325,0.7516589924160346
119,ISIC_0010225.jpg,0.98114013671875,0.9324368645457528,0.8734254992319509,0.9896727779067069,0.8814592806945019
120,ISIC_0015631.jpg,0.981201171875,0.9603705609881626,0.9237623762376238,0.9859322369724589,0.936100834012667
121,ISIC_0012904.jpg,0.9510040283203125,0.7809237906802211,0.6405865233937765,0.8160558961927848,0.7486917844060701
122,ISIC_0014746.jpg,0.89117431640625,0.9129925582530194,0.8399138066485601,0.9842960858585859,0.8513218364653956
123,ISIC_0009998.jpg,0.9443817138671875,0.8741063102269194,0.7763666482606295,0.7769386627371523,0.9990525817148271
124,ISIC_0010262.jpg,0.9852447509765625,0.9355805742455532,0.8789585680310427,0.9939136588818117,0.8837150767681853
125,ISIC_0014891.jpg,0.9127349853515625,0.9136507073726804,0.8410284920083392,0.8687263121626277,0.9634748272458046
126,ISIC_0009921.jpg,0.7147979736328125,0.7180632023531186,0.560139317063987,0.560139317063987,1.0
127,ISIC_0000385.jpg,0.990875244140625,0.9745510256192016,0.9503652058432935,0.9909987882984248,0.9586403215003348
128,ISIC_0000184.jpg,0.7960052490234375,0.8003524334333886,0.6671563013494,1.0,0.6671563013494
